agent_id,aesthetic_score,complexity,symmetry,glitch_factor,entropy_level,mantra_len,has_tag
382,0.2283333333333333,0.5,6,0.0,0.0,48,1
383,0.4875433227762079,0.9360718312652564,9,0.3615746247070584,0.0066960275116826,85,1
384,0.5049931425732467,0.9259842649158866,10,0.0391135459088961,0.2841917785753994,86,1
385,0.4987055807591824,1.0,11,0.3175550514830178,0.0315492023378975,90,1
386,0.6375995806653013,1.0,8,0.2146750533606397,0.2652442401050302,73,1
387,0.4944200930409011,1.0,7,0.236598139181977,0.2592811426766354,83,1
388,0.4943750224324658,0.8606018749242346,9,0.4385263716136189,0.0,77,1
389,0.2450204131834292,0.5,6,0.0,0.0,67,1
390,0.4822073621455264,0.9665540211801952,8,0.472350455526431,0.1209720868441831,81,1
391,0.4866336174754639,0.9354584639852463,8,0.3371820131352559,0.0464652413499407,77,1
392,0.4133333333333333,0.5,6,0.0,0.0,54,0
393,0.7146572318234783,1.0,10,0.3568553635304333,0.2495493007618556,83,1
394,0.6302709483158486,0.8245209178210325,11,0.2230290770812425,0.1642762588896404,83,1
395,0.28,0.5,6,0.0,0.0,73,0
396,0.5064885278840203,1.0,10,0.4602708124917631,0.1661243445110594,66,1
397,0.5039675568058828,1.0,10,0.1706488638823443,0.1981784132525105,66,1
398,0.5814342861781683,0.9596972269622436,11,0.3358601168799998,0.0388896736462506,52,0
399,0.5751066617975986,1.0,13,0.5645334307146924,0.0223193671221807,56,0
400,0.5104166666666666,1.0,9,0.0,0.2337258181559295,86,1
