agent_id,zone,guild,status,strain_id,influence_score,glyph_symbol,color,complexity,dominant_emotion,aesthetic_score,mantra
151,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
152,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
153,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
154,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
155,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
156,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
157,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
158,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
159,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
160,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
161,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
162,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
163,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
164,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
165,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
166,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
167,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
168,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
169,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
170,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
171,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
172,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
173,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
174,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
175,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
176,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
177,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
178,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
179,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
180,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
181,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
182,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
183,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
184,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
185,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
186,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
187,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
188,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
189,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
190,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
191,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
192,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
193,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
194,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
195,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
196,Sanctuaire_Reclus,Scribes,DISENCHANTED,MV-004,0.0,penniform,#bcff45,1.0,mystere,0.6200000000000001,Le couronne de glitches et le cœur dansent le rite cybernétique. <whisper>
197,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
198,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
199,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
200,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
201,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
202,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
203,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
204,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
205,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
206,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
207,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
208,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
209,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
210,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
211,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
212,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
213,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
214,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
215,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
216,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
217,Carrefour_Nomade,Scribes,DISENCHANTED,MV-008,0.0,penniform,#bcff45,1.0,extase,0.73,"Ô éolien totem, sois encrypte par le rite ancien."
218,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
219,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
220,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
221,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
222,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
223,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
224,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
225,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
226,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
227,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
228,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
229,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
230,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
231,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
232,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
233,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
234,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
235,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
236,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
237,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
238,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
239,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
240,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
241,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
242,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
243,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
244,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
245,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
246,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
247,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
248,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
249,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
250,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
251,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
252,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
253,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
254,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
255,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
256,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
257,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
258,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
259,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
260,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
261,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
262,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
263,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
264,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
265,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
266,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
267,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
268,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
269,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
270,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
271,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
272,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
273,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
274,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
275,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
276,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
277,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
278,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
279,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
280,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
281,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
282,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
283,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
284,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
285,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
286,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
287,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
288,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
289,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
290,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
291,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
292,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
293,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
294,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
295,Marché_Souterrain,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
296,Agora_Centrale,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
297,Carrefour_Nomade,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
298,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
299,Archives_Oubliées,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
300,Forum_Diffus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
301,Sanctuaire_Reclus,Fractaliens,DISENCHANTED,M-001,0.0,spiral,#bcff45,0.710962769586988,extase,0.5850750693471092,"Ô foudroyant totem, sois transmute par le rite ancien."
